,blue_win,TOP_T1,JG_T1,MID_T1,ADC_T1,SUP_T1,TOP_T2,JG_T2,MID_T2,ADC_T2,SUP_T2
245,0,Akali,Graves,Zoe,Senna,Alistar,Camille,Kindred,Sylas,Ashe,Leona
246,1,Jayce,Lillia,Sylas,Miss Fortune,Bard,Wukong,Graves,Twisted Fate,Ashe,Blitzcrank
247,1,Zac,Lillia,Yasuo,Jhin,Leona,Camille,Lee Sin,Sylas,Ezreal,Pantheon
248,1,Urgot,Rek'Sai,LeBlanc,Jhin,Bard,Jayce,Xin Zhao,Sylas,Maokai,Senna
249,0,Camille,Lillia,Syndra,Ashe,Pantheon,Shen,Graves,Ekko,Aphelios,Leona
250,0,Akali,Lillia,Yone,Ashe,Braum,Poppy,Sylas,Lucian,Senna,Sett
251,0,Ryze,Graves,Sylas,Jhin,Shen,Ezreal,Kindred,Vladimir,Zoe,Leona
252,0,Wukong,Lillia,Twisted Fate,Jhin,Gragas,Camille,Xin Zhao,Akali,Caitlyn,Bard
253,0,Poppy,Nidalee,Sett,Twitch,Rakan,Camille,Graves,Twisted Fate,Kalista,Nautilus
254,0,Renekton,Olaf,Sylas,Ezreal,Nautilus,Rengar,Nunu & Willump,Orianna,Ashe,Thresh
255,0,Shen,Lillia,Syndra,Jhin,Pyke,Lucian,Graves,Zoe,Ezreal,Soraka
256,0,Volibear,Ekko,Lucian,Samira,Sett,Irelia,Elise,Renekton,Ezreal,Bard
257,0,Renekton,Karthus,Akali,Ashe,Nautilus,Jayce,Lee Sin,Sylas,Caitlyn,Lux
258,0,Camille,Lillia,Zed,Jhin,Sett,Jayce,Nidalee,Wukong,Ezreal,Braum
259,1,Urgot,Volibear,Galio,Twitch,Taric,Lucian,Hecarim,Sylas,Ashe,Rakan
260,0,Renekton,Elise,Yasuo,Caitlyn,Thresh,Volibear,Xin Zhao,Zoe,Ashe,Leona
261,0,Irelia,Nidalee,Zac,Aphelios,Alistar,Akali,Karthus,Lucian,Senna,Sett
262,0,Volibear,Graves,Zoe,Jhin,Bard,Renekton,Nidalee,Kassadin,Senna,Tahm Kench
263,0,Kennen,Lee Sin,Sylas,Aphelios,Tahm Kench,Camille,Graves,Zoe,Jhin,Leona
264,0,Ornn,Graves,Viktor,Aphelios,Bard,Shen,Lillia,Zoe,Ashe,Sett
265,0,Lulu,Kindred,Zoe,Ashe,Bard,Irelia,Sett,Galio,Ezreal,Karma
266,0,Rumble,Volibear,Sylas,Samira,Leona,Camille,Ekko,Galio,Senna,Alistar
267,0,Jax,Graves,Twisted Fate,Ezreal,Bard,Gangplank,Rek'Sai,Sylas,Twitch,Nautilus
268,0,Sylas,Hecarim,Yone,Ashe,Pantheon,Fiora,Nidalee,Orianna,Jhin,Leona
269,0,Lulu,Graves,Zoe,Ezreal,Pantheon,Renekton,Lee Sin,Twisted Fate,Senna,Tahm Kench
270,0,Quinn,Lee Sin,Twisted Fate,Miss Fortune,Nautilus,Renekton,Lillia,Sett,Ezreal,Morgana
271,1,Camille,Nidalee,Fizz,Tristana,Alistar,Lulu,Lee Sin,Lucian,Samira,Leona
272,1,Urgot,Kindred,Cassiopeia,Senna,Shen,Jhin,Elise,Nunu & Willump,Lucian,Pantheon
273,1,Jax,Graves,Twisted Fate,Ezreal,Bard,Camille,Volibear,Galio,Sivir,Alistar
274,0,Volibear,Karthus,Yone,Ashe,Karma,Renekton,Lillia,Heimerdinger,Caitlyn,Thresh
275,0,Hecarim,Graves,Neeko,Ashe,Taric,Renekton,Kindred,Galio,Jhin,Rakan
276,0,Poppy,Nidalee,Sett,Twitch,Rakan,Camille,Graves,Twisted Fate,Kalista,Nautilus
277,0,Irelia,Nidalee,Zac,Aphelios,Alistar,Akali,Karthus,Lucian,Senna,Sett
278,0,Camille,Kindred,Orianna,Ezreal,Sett,Jayce,Graves,Katarina,Lucian,Pantheon
279,0,Lulu,Lee Sin,Jax,Twitch,Rakan,Camille,Lillia,Sylas,Ezreal,Alistar
280,0,Akali,Taliyah,Sett,Ezreal,Rakan,Maokai,Nidalee,Viktor,Ashe,Pantheon
281,0,Jayce,Nidalee,Akali,Senna,Tahm Kench,Irelia,Lee Sin,Zoe,Samira,Leona
282,1,Renekton,Elise,Galio,Ashe,Thresh,Ornn,Lee Sin,Akali,Senna,Pantheon
283,0,Shen,Nidalee,Sett,Tristana,Pantheon,Jayce,Karthus,Lucian,Yasuo,Poppy
284,0,Jayce,Graves,Galio,Jhin,Alistar,Camille,Nunu & Willump,Zoe,Ashe,Thresh
285,1,Maokai,Elise,Kassadin,Draven,Lux,Fiora,Olaf,Vayne,Jhin,Sett
286,0,Renekton,Graves,Zoe,Taliyah,Leona,Urgot,Kindred,Cassiopeia,Jhin,Pantheon
287,0,Hecarim,Graves,Neeko,Ashe,Taric,Renekton,Kindred,Galio,Jhin,Rakan
288,0,Jayce,Volibear,Kassadin,Ezreal,Pyke,Renekton,Karthus,Akali,Kalista,Pantheon
289,0,Yone,Xin Zhao,Twisted Fate,Ashe,Nautilus,Camille,Graves,Sylas,Caitlyn,Thresh
290,0,Lulu,Lee Sin,Sylas,Miss Fortune,Thresh,Camille,Kindred,Orianna,Kai'Sa,Nautilus
291,0,Jax,Nidalee,Lucian,Ezreal,Nautilus,Jayce,Graves,Twisted Fate,Senna,Karma
292,0,Renekton,Sylas,Talon,Ezreal,Nautilus,Camille,Hecarim,Lissandra,Kai'Sa,Pantheon
293,0,Jayce,Nidalee,Jax,Senna,Leona,Camille,Graves,Lulu,Jhin,Pyke
294,0,Kennen,Graves,Yone,Jhin,Pantheon,Jayce,Lillia,Kassadin,Ashe,Pyke
295,0,Kayn,Hecarim,Orianna,Jhin,Pantheon,Ornn,Rengar,Sylas,Ezreal,Sett
296,1,Aatrox,Ekko,Sylas,Senna,Sett,Jayce,Lillia,Twisted Fate,Jhin,Pantheon
297,1,Kennen,Graves,Yone,Jhin,Pantheon,Jayce,Lillia,Kassadin,Ashe,Pyke
298,0,Jayce,Lillia,Renekton,Ashe,Tahm Kench,Ornn,Evelynn,Sett,Jhin,Leona
299,1,Maokai,Graves,Akali,Samira,Leona,Camille,Lee Sin,Orianna,Taliyah,Pantheon
300,1,Urgot,Lillia,Orianna,Senna,Tahm Kench,Jayce,Hecarim,Yone,Ashe,Pantheon
301,1,Jax,Kha'Zix,Syndra,Samira,Nautilus,Shen,Graves,Twisted Fate,Yasuo,Alistar
302,0,Yone,Xin Zhao,Twisted Fate,Ashe,Nautilus,Camille,Graves,Sylas,Caitlyn,Thresh
303,0,Volibear,Sylas,Lucian,Kalista,Camille,Renekton,Sejuani,Irelia,Senna,Lulu
304,0,Volibear,Nidalee,Sylas,Senna,Bard,Renekton,Lillia,Yone,Ezreal,Thresh
305,0,Ornn,Kha'Zix,Orianna,Ashe,Pantheon,Jayce,Kindred,Galio,Jhin,Leona
306,0,Poppy,Nidalee,Irelia,Ashe,Pyke,Camille,Graves,Zoe,Ezreal,Sett
307,0,Yone,Xin Zhao,Twisted Fate,Ashe,Nautilus,Camille,Graves,Sylas,Caitlyn,Thresh
308,0,Camille,Graves,Sylas,Jhin,Nautilus,Yone,Lillia,Lucian,Miss Fortune,Leona
309,0,Maokai,Graves,Galio,Ashe,Janna,Aatrox,Lee Sin,Lulu,Jhin,Bard
310,0,Hecarim,Karthus,Irelia,Jhin,Leona,Volibear,Graves,Akali,Ezreal,Alistar
311,0,Nunu & Willump,Qiyana,Renekton,Tristana,Rakan,Heimerdinger,Nidalee,Camille,Senna,Leona
312,1,Lucian,Graves,Sylas,Ezreal,Karma,Malphite,Kindred,Twisted Fate,Ashe,Janna
313,1,Mordekaiser,Nidalee,Jayce,Ezreal,Bard,Maokai,Lillia,Pantheon,Ashe,Thresh
314,0,Akali,Graves,Kassadin,Twitch,Rakan,Camille,Lee Sin,Sylas,Jhin,Pantheon
315,0,Jayce,Graves,Galio,Senna,Lux,Maokai,Lee Sin,Orianna,Yasuo,Lulu
316,1,Urgot,Graves,Sylas,Caitlyn,Morgana,Jax,Nidalee,Renekton,Jhin,Alistar
317,0,Jax,Lee Sin,Orianna,Senna,Pantheon,Lucian,Graves,Akali,Jhin,Thresh
318,0,Sett,Nidalee,Galio,Ashe,Alistar,Lucian,Lillia,Talon,Jhin,Leona
319,0,Lulu,Nidalee,Irelia,Kai'Sa,Nautilus,Renekton,Xin Zhao,Sylas,Senna,Sett
320,0,Ornn,Graves,Galio,Ashe,Lulu,Camille,Kindred,Zoe,Jhin,Pantheon
321,1,Camille,Graves,Syndra,Kalista,Thresh,Fiora,Xin Zhao,Ekko,Ezreal,Pyke
322,0,Ornn,Kindred,Galio,Vladimir,Yuumi,Aatrox,Xin Zhao,Orianna,Ezreal,Sett
323,0,Volibear,Elise,Yasuo,Ezreal,Braum,Camille,Graves,Galio,Jhin,Leona
324,0,Shen,Lee Sin,Orianna,Kai'Sa,Sett,Fiora,Karthus,Twisted Fate,Ashe,Bard
325,0,Camille,Karthus,Qiyana,Kai'Sa,Nautilus,Fiora,Kayn,Azir,Draven,Sett
326,0,Irelia,Fiddlesticks,Singed,Vayne,Lulu,Camille,Lillia,Sylas,Ezreal,Bard
327,0,Jax,Lee Sin,Galio,Samira,Alistar,Camille,Graves,Akali,Senna,Tahm Kench
328,0,Olaf,Hecarim,Orianna,Miss Fortune,Lulu,Akali,Graves,Syndra,Jhin,Sett
329,0,Jayce,Rek'Sai,Akali,Ashe,Thresh,Zac,Lee Sin,Galio,Samira,Lulu
330,0,Renekton,Ekko,Lucian,Senna,Janna,Gnar,Lillia,Irelia,Ashe,Sett
331,1,Akali,Graves,Jayce,Yasuo,Bard,Singed,Nidalee,Irelia,Ezreal,Rakan
332,1,Volibear,Xin Zhao,Zoe,Kai'Sa,Pantheon,Rumble,Graves,Orianna,Ezreal,Braum
333,0,Camille,Kayn,Lulu,Ashe,Bard,Sylas,Ivern,Nocturne,Senna,Sion
334,1,Ornn,Ekko,Lucian,Jhin,Nautilus,Renekton,Nidalee,Cassiopeia,Tristana,Taric
335,0,Lulu,Hecarim,Galio,Ashe,Bard,Sylas,Lillia,Lucian,Twitch,Rakan
336,0,Fiora,Karthus,Yone,Senna,Leona,Camille,Evelynn,Orianna,Ashe,Karma
337,0,Gangplank,Karthus,Akali,Ezreal,Pyke,Lulu,Hecarim,Ahri,Miss Fortune,Rakan
338,1,Jayce,Graves,Orianna,Ashe,Thresh,Lucian,Lillia,Wukong,Caitlyn,Bard
339,0,Malphite,Ivern,Nocturne,Twitch,Janna,Camille,Lee Sin,Akali,Xayah,Rakan
340,0,Fiora,Nidalee,Twisted Fate,Ashe,Alistar,Camille,Hecarim,Zoe,Jhin,Pyke
341,0,Lulu,Hecarim,Galio,Ashe,Bard,Sylas,Lillia,Lucian,Twitch,Rakan
342,0,Sylas,Lee Sin,Zoe,Aphelios,Pantheon,Kennen,Graves,Orianna,Varus,Braum
343,0,Lucian,Lillia,Singed,Ezreal,Alistar,Camille,Lee Sin,Sylas,Jhin,Bard
344,0,Camille,Nidalee,Qiyana,Jhin,Nautilus,Akali,Lee Sin,Sylas,Kai'Sa,Sett
345,0,Irelia,Kindred,Galio,Jhin,Bard,Camille,Graves,Sylas,Senna,Pyke
346,0,Camille,Rengar,Azir,Ashe,Janna,Tahm Kench,Graves,Sylas,Jhin,Pantheon
347,1,Kennen,Hecarim,Syndra,Samira,Sett,Camille,Kindred,Sylas,Ezreal,Leona
348,0,Akali,Graves,Lulu,Senna,Leona,Camille,Elise,Qiyana,Jhin,Alistar
349,0,Akali,Graves,Vel'Koz,Jhin,Sett,Renekton,Taliyah,Orianna,Lucian,Alistar
350,0,Renekton,Nidalee,Galio,Aphelios,Sett,Urgot,Lillia,Fizz,Twitch,Rakan
351,1,Malphite,Lee Sin,Syndra,Kalista,Thresh,Lucian,Nidalee,Jayce,Ashe,Alistar
352,0,Jayce,Evelynn,Yone,Ezreal,Bard,Fiora,Lillia,Camille,Kai'Sa,Nautilus
353,0,Renekton,Nidalee,Orianna,Ezreal,Alistar,Kennen,Graves,Sylas,Senna,Sett
354,0,Renekton,Fiddlesticks,Sylas,Jhin,Karma,Lulu,Karthus,Talon,Ezreal,Leona
355,0,Jax,Elise,Irelia,Ashe,Thresh,Gangplank,Lillia,Lucian,Ezreal,Bard
356,1,Yone,Rek'Sai,Lulu,Ashe,Thresh,Irelia,Hecarim,Sylas,Kai'Sa,Pantheon
357,0,Kennen,Hecarim,Sylas,Senna,Thresh,Akali,Volibear,Zoe,Ashe,Sett
358,0,Shen,Lillia,Syndra,Jhin,Pyke,Lucian,Graves,Zoe,Ezreal,Soraka
359,0,Volibear,Hecarim,Akali,Senna,Sett,Gangplank,Lillia,Yone,Tristana,Taric
360,0,Jayce,Graves,Twisted Fate,Samira,Sett,Camille,Lee Sin,Galio,Jhin,Leona
361,0,Lulu,Graves,Orianna,Yasuo,Pyke,Lucian,Lee Sin,Akali,Senna,Braum
362,0,Jayce,Graves,Galio,Aphelios,Bard,Ornn,Lee Sin,Zoe,Senna,Pyke
363,1,Shen,Graves,Zoe,Taliyah,Leona,Lucian,Lillia,Lulu,Kalista,Alistar
364,0,Lucian,Xin Zhao,Orianna,Jhin,Alistar,Ornn,Graves,Syndra,Twitch,Rakan
365,1,Camille,Gragas,Jayce,Yasuo,Taric,Shen,Lee Sin,LeBlanc,Kai'Sa,Alistar
366,0,Shen,Ekko,Yuumi,Ezreal,Pyke,Jayce,Volibear,Twisted Fate,Kai'Sa,Alistar
367,1,Urgot,Rek'Sai,Galio,Aphelios,Thresh,Wukong,Lee Sin,Sylas,Ezreal,Bard
368,1,Sylas,Graves,Zed,Ashe,Blitzcrank,Jax,Xin Zhao,Ekko,Jinx,Thresh
369,1,Sylas,Kindred,Galio,Ashe,Rakan,Sett,Graves,Lulu,Jhin,Pantheon
370,0,Akali,Lillia,Yone,Ashe,Braum,Poppy,Sylas,Lucian,Senna,Sett
371,0,Sylas,Ekko,Camille,Kai'Sa,Thresh,Akali,Lee Sin,Twisted Fate,Ezreal,Alistar
372,0,Shen,Nidalee,Lucian,Jhin,Tahm Kench,Camille,Graves,Twisted Fate,Senna,Sett
373,0,Ornn,Lee Sin,Zoe,Senna,Tahm Kench,Renekton,Rek'Sai,Galio,Kalista,Taric
374,0,Kennen,Volibear,Kassadin,Jhin,Pantheon,Sett,Hecarim,LeBlanc,Caitlyn,Bard
375,0,Poppy,Rengar,Lucian,Ziggs,Sett,Darius,Nidalee,Yone,Ashe,Thresh
376,0,Sett,Kindred,Galio,Ashe,Leona,Camille,Taliyah,Zoe,Senna,Nautilus
377,0,Camille,Xin Zhao,Akali,Ezreal,Bard,Jax,Nidalee,Zoe,Jhin,Thresh
378,0,Lulu,Lee Sin,Renekton,Jhin,Leona,Gangplank,Lillia,Akali,Ashe,Alistar
379,0,Camille,Nidalee,Karma,Jhin,Sett,Jayce,Graves,LeBlanc,Ashe,Thresh
380,0,Akali,Lillia,Lucian,Ezreal,Sett,Ornn,Rengar,Sylas,Jhin,Thresh
381,0,Jayce,Kindred,Akali,Jhin,Alistar,Lulu,Olaf,Galio,Kai'Sa,Pyke
382,1,Fiora,Nidalee,Sett,Jhin,Thresh,Volibear,Gragas,Yasuo,Ashe,Pantheon
383,0,Camille,Lee Sin,Orianna,Swain,Alistar,Renekton,Hecarim,Sylas,Lucian,Braum
384,1,Tryndamere,Elise,Sett,Mordekaiser,Tahm Kench,Kled,Nidalee,Kassadin,Yasuo,Gragas
385,1,Urgot,Nidalee,Pantheon,Jhin,Nautilus,Lucian,Sylas,Camille,Ashe,Shen
386,1,Irelia,Nidalee,Sylas,Ashe,Braum,Ryze,Udyr,Talon,Aphelios,Pantheon
387,0,Ornn,Kindred,Galio,Vladimir,Yuumi,Aatrox,Xin Zhao,Orianna,Ezreal,Sett
388,0,Camille,Lee Sin,Akali,Aphelios,Tahm Kench,Fiora,Nidalee,Twisted Fate,Senna,Shen
389,0,Camille,Graves,Cassiopeia,Kalista,Pantheon,Kennen,Xin Zhao,Sylas,Miss Fortune,Tahm Kench
390,0,Kennen,Lee Sin,Twisted Fate,Ashe,Alistar,Akali,Hecarim,Sylas,Senna,Tahm Kench
391,0,Sylas,Lee Sin,Lucian,Kai'Sa,Thresh,Sett,Graves,Cassiopeia,Miss Fortune,Leona
392,0,Camille,Ekko,Sylas,Senna,Alistar,Jax,Fiddlesticks,Lucian,Jhin,Pantheon
393,0,Akali,Graves,Sylas,Ashe,Pantheon,Lulu,Lee Sin,Twisted Fate,Senna,Sett
394,0,Jayce,Nidalee,Kassadin,Jhin,Bard,Camille,Volibear,Galio,Ashe,Thresh
395,1,Jayce,Ekko,Lucian,Senna,Thresh,Rumble,Graves,Jax,Ashe,Karma
396,0,Irelia,Nidalee,Sylas,Ashe,Braum,Ryze,Udyr,Talon,Aphelios,Pantheon
397,0,Wukong,Karthus,Sylas,Ezreal,Shen,Aatrox,Kindred,Zoe,Tristana,Pantheon
398,0,Sylas,Kindred,Galio,Ashe,Rakan,Sett,Graves,Lulu,Jhin,Pantheon
399,0,Camille,Graves,Ahri,Ashe,Sett,Fiora,Lillia,Ryze,Ezreal,Tahm Kench
400,0,Malphite,Graves,Kassadin,Kalista,Thresh,Wukong,Nidalee,Galio,Ashe,Braum
401,0,Jax,Olaf,Sylas,Jhin,Karma,Camille,Kindred,Galio,Miss Fortune,Thresh
402,1,Akali,Lee Sin,Yone,Ezreal,Leona,Lucian,Xin Zhao,Zoe,Ashe,Thresh
403,1,Renekton,Lillia,Sett,Kai'Sa,Pyke,Volibear,Graves,Akali,Ezreal,Alistar
404,0,Camille,Kindred,Syndra,Aphelios,Lulu,Urgot,Hecarim,Sylas,Twitch,Rakan
405,0,Renekton,Lee Sin,Syndra,Jhin,Pantheon,Camille,Rek'Sai,Cassiopeia,Ezreal,Leona
406,1,Sylas,Kindred,Galio,Jhin,Leona,Aatrox,Graves,Zac,Ashe,Sett
407,0,Camille,Kindred,Orianna,Ezreal,Sett,Jayce,Graves,Katarina,Lucian,Pantheon
408,0,Pantheon,Graves,Galio,Taliyah,Sett,Akali,Xin Zhao,Twisted Fate,Ezreal,Leona
409,0,Jax,Karthus,Twisted Fate,Jhin,Alistar,Camille,Lee Sin,Akali,Kai'Sa,Pyke
410,0,Aatrox,Lee Sin,Zoe,Jhin,Sett,Maokai,Graves,Syndra,Ashe,Braum
411,0,Jayce,Fiddlesticks,Zoe,Aphelios,Lulu,Lucian,Ekko,Sylas,Ashe,Sett
412,0,Ornn,Volibear,Sylas,Jhin,Pantheon,Rengar,Hecarim,Nunu & Willump,Ashe,Thresh
413,0,Akali,Graves,Sylas,Ashe,Pantheon,Lulu,Lee Sin,Twisted Fate,Senna,Sett
414,0,Ornn,Graves,Akali,Jhin,Sett,Sylas,Nidalee,Yone,Ashe,Leona
415,0,Ornn,Hecarim,Akali,Aphelios,Braum,Aatrox,Lillia,Lucian,Ashe,Thresh
416,0,Lulu,Kindred,Sylas,Xayah,Thresh,Irelia,Ivern,Nocturne,Kai'Sa,Leona
417,0,Sett,Graves,Akali,Miss Fortune,Rakan,Sylas,Lee Sin,Lucian,Twitch,Taric
418,0,Lucian,Lee Sin,Zoe,Jhin,Thresh,Tryndamere,Graves,Twisted Fate,Ashe,Pyke
419,0,Volibear,Lillia,Yasuo,Jhin,Pantheon,Ornn,Xin Zhao,Orianna,Ashe,Sett
420,0,Volibear,Nidalee,Ekko,Ashe,Leona,Camille,Graves,Twisted Fate,Jhin,Sett
421,0,Camille,Lillia,Irelia,Kai'Sa,Pantheon,Jax,Ekko,Lucian,Ashe,Leona
422,0,Jax,Lee Sin,Sylas,Aphelios,Janna,Renekton,Nidalee,Lucian,Senna,Rakan
423,1,Jax,Ekko,Sett,Jhin,Zilean,Shen,Gragas,Talon,Yasuo,Taric
424,0,Fiora,Graves,Sylas,Jhin,Leona,Urgot,Lee Sin,Zoe,Lucian,Thresh
425,1,Jayce,Kha'Zix,Orianna,Ashe,Lulu,Renekton,Nidalee,Sett,Caitlyn,Janna
426,0,Jax,Lee Sin,Orianna,Senna,Pantheon,Lucian,Graves,Akali,Jhin,Thresh
427,1,Gangplank,Lillia,Orianna,Aphelios,Pantheon,Ryze,Lee Sin,Sylas,Senna,Sett
428,0,Jayce,Graves,Zoe,Ezreal,Nautilus,Gangplank,Evelynn,Lucian,Ashe,Bard
429,0,Jayce,Lee Sin,Sylas,Ashe,Sett,Camille,Graves,Ezreal,Twisted Fate,Karma
430,0,Sylas,Graves,Ekko,Jhin,Bard,Lulu,Lee Sin,Syndra,Sivir,Nautilus
431,0,Irelia,Karthus,Renekton,Ashe,Tahm Kench,Gangplank,Volibear,Orianna,Kai'Sa,Pantheon
432,0,Jax,Graves,Orianna,Senna,Leona,Lulu,Kindred,Syndra,Aphelios,Sett
433,0,Renekton,Lillia,Sett,Ezreal,Pantheon,Lucian,Fiddlesticks,Camille,Jhin,Gragas
434,1,Ornn,Graves,Akali,Jhin,Sett,Sylas,Nidalee,Yone,Ashe,Leona
435,0,Ornn,Graves,Viktor,Aphelios,Bard,Shen,Lillia,Zoe,Ashe,Sett
436,0,Zac,Fiddlesticks,Lucian,Jhin,Bard,Darius,Lillia,Yone,Cassiopeia,Pantheon
437,0,Jax,Nidalee,Sylas,Ashe,Leona,Camille,Hecarim,Orianna,Aphelios,Thresh
438,0,Sylas,Graves,LeBlanc,Vayne,Alistar,Jax,Lee Sin,Kassadin,Ashe,Sejuani
439,0,Akali,Lee Sin,Syndra,Kalista,Pantheon,Renekton,Nidalee,Twisted Fate,Jhin,Thresh
440,0,Volibear,Lillia,Lucian,Jhin,Bard,Akali,Graves,Zoe,Senna,Nautilus
441,0,Camille,Karthus,Fizz,Ezreal,Nautilus,Renekton,Fiddlesticks,Qiyana,Twitch,Lulu
442,0,Sylas,Graves,Twisted Fate,Samira,Nautilus,Lulu,Volibear,Zoe,Kai'Sa,Sett
443,0,Katarina,Lee Sin,Yasuo,Zoe,Sett,Renekton,Graves,Twisted Fate,Kai'Sa,Pantheon
444,1,Lucian,Ekko,Sylas,Jhin,Leona,Yone,Nidalee,Lulu,Ezreal,Gragas
445,0,Camille,Lillia,Twisted Fate,Samira,Nautilus,Urgot,Hecarim,Akali,Senna,Taric
446,0,Vi,Nidalee,Zed,Jhin,Janna,Camille,Lee Sin,Akali,Ezreal,Pantheon
447,0,Camille,Fiddlesticks,Twisted Fate,Ezreal,Karma,Fiora,Kindred,Lulu,Jhin,Soraka
448,0,Ornn,Kha'Zix,Orianna,Ashe,Pantheon,Jayce,Kindred,Galio,Jhin,Leona
449,0,Renekton,Graves,Galio,Kai'Sa,Leona,Maokai,Lee Sin,Zoe,Jhin,Alistar
450,0,Fiora,Lillia,Lucian,Jhin,Sett,Camille,Kindred,Cassiopeia,Ashe,Leona
451,0,Camille,Lillia,Sylas,Kai'Sa,Pantheon,Volibear,Ivern,Nocturne,Ezreal,Sett
452,0,Maokai,Graves,Sylas,Lucian,Pantheon,Volibear,Lillia,Jayce,Jhin,Sett
453,0,Akali,Graves,Sylas,Ashe,Pantheon,Lulu,Lee Sin,Twisted Fate,Senna,Sett
454,0,Renekton,Graves,Sylas,Jhin,Leona,Camille,Nidalee,Jax,Senna,Pantheon
455,0,Fiora,Fiddlesticks,Corki,Senna,Tahm Kench,Renekton,Graves,Galio,Aphelios,Sett
456,0,Jax,Lee Sin,Orianna,Senna,Pantheon,Lucian,Graves,Akali,Jhin,Thresh
457,1,Camille,Fiddlesticks,Galio,Ezreal,Leona,Lulu,Hecarim,Kassadin,Jhin,Pantheon
458,0,Irelia,Lillia,Lucian,Jhin,Thresh,Lulu,Lee Sin,Sylas,Ashe,Sett
459,0,Akali,Lillia,Jayce,Senna,Sett,Camille,Graves,Galio,Jhin,Leona
460,0,Volibear,Nidalee,Sylas,Senna,Bard,Renekton,Lillia,Yone,Ezreal,Thresh
461,0,Jax,Nidalee,Camille,Ashe,Nautilus,Shen,Karthus,Talon,Yasuo,Gragas
462,0,Camille,Graves,Katarina,Jhin,Alistar,Shen,Lee Sin,Sylas,Miss Fortune,Sett
463,0,Akali,Graves,Galio,Ashe,Karma,Lulu,Kindred,Syndra,Senna,Pantheon
464,1,Urgot,Lee Sin,Orianna,Kalista,Pantheon,Ornn,Lillia,Talon,Jhin,Janna
465,1,Akali,Lee Sin,Yone,Kai'Sa,Nautilus,Cho'Gath,Nidalee,Twisted Fate,Aphelios,Thresh
466,0,Renekton,Hecarim,Twisted Fate,Lucian,Sett,Quinn,Lillia,Qiyana,Jhin,Gragas
467,1,Ornn,Kindred,Galio,Vladimir,Yuumi,Aatrox,Xin Zhao,Orianna,Ezreal,Sett
468,0,Kennen,Lee Sin,Orianna,Jhin,Pantheon,Camille,Rek'Sai,Sylas,Senna,Tahm Kench
469,0,Jayce,Hecarim,Zoe,Ezreal,Alistar,Lucian,Lillia,Camille,Kai'Sa,Pantheon
470,0,Camille,Lee Sin,Orianna,Swain,Alistar,Renekton,Hecarim,Sylas,Lucian,Braum
471,0,Lucian,Karthus,Renekton,Kai'Sa,Pantheon,Kennen,Nidalee,Qiyana,Ashe,Gragas
472,0,Ornn,Graves,Akali,Jhin,Sett,Sylas,Nidalee,Yone,Ashe,Leona
473,0,Sylas,Kindred,Galio,Jhin,Leona,Aatrox,Graves,Zac,Ashe,Sett
474,0,Ornn,Kindred,Galio,Vladimir,Yuumi,Aatrox,Xin Zhao,Orianna,Ezreal,Sett
475,0,Jayce,Elise,Sett,Senna,Pantheon,Singed,Lee Sin,Diana,Ashe,Alistar
476,1,Lucian,Graves,Zed,Ziggs,Thresh,Mordekaiser,Lillia,Sett,Senna,Pyke
477,0,Volibear,Lillia,Yasuo,Jhin,Pantheon,Ornn,Xin Zhao,Orianna,Ashe,Sett
478,0,Camille,Kindred,Zoe,Kai'Sa,Blitzcrank,Hecarim,Lee Sin,Katarina,Ezreal,Bard
479,0,Kayle,Graves,Akali,Miss Fortune,Leona,Ornn,Lee Sin,Twisted Fate,Aphelios,Thresh
480,0,Cassiopeia,Graves,Syndra,Lucian,Sett,Yasuo,Fiddlesticks,Zac,Samira,Gragas
481,1,Sylas,Nidalee,Urgot,Jhin,Sett,Wukong,Hecarim,Singed,Miss Fortune,Nautilus
482,1,Irelia,Ekko,Jayce,Karma,Soraka,Malphite,Karthus,Talon,Ashe,Pantheon
483,1,Kennen,Lillia,Lucian,Jhin,Bard,Volibear,Xin Zhao,Sylas,Ezreal,Thresh
484,1,Malphite,Ivern,Nocturne,Twitch,Janna,Camille,Lee Sin,Akali,Xayah,Rakan
485,0,Jax,Xin Zhao,Syndra,Aphelios,Karma,Camille,Lee Sin,Ekko,Ezreal,Pantheon
486,0,Sylas,Volibear,Zoe,Jhin,Janna,Camille,Hecarim,Galio,Lucian,Alistar
487,0,Camille,Sylas,Talon,Ezreal,Morgana,Rengar,Nunu & Willump,Orianna,Kai'Sa,Leona
488,0,Sett,Lee Sin,Akali,Jhin,Alistar,Camille,Nidalee,Yone,Ashe,Tahm Kench
489,0,Cassiopeia,Graves,Twisted Fate,Tristana,Sett,Kennen,Nidalee,Lucian,Ezreal,Yuumi
490,0,Jax,Elise,Lucian,Aphelios,Morgana,Camille,Nidalee,Fiora,Ashe,Bard
491,0,Sylas,Kindred,Galio,Jhin,Leona,Aatrox,Graves,Zac,Ashe,Sett
492,0,Vladimir,Lillia,Renekton,Senna,Sett,Camille,Volibear,Akali,Ashe,Leona
493,1,Camille,Karthus,Samira,Irelia,Thresh,Akali,Graves,Twisted Fate,Ezreal,Bard
494,0,Jax,Nidalee,Irelia,Aphelios,Lulu,Maokai,Ekko,Sett,Ashe,Pantheon
495,0,Zac,Lee Sin,Galio,Senna,Taric,Camille,Fiddlesticks,Sylas,Varus,Braum
